step,t,learning_rate,L_task_variance,sum_squared_task_residual_errors,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,q_value_L_task,q_second_derivative_L_task,lambda_measured_task_t,batch_size,L_task_test_t,est_avg_squared_task_residual_error,obs_avg_squared_task_residual_error
4674,4.673999999999896,0.001,0.33535802364349365,2639.47412109375,4674,0.9856060147285461,0.002745246696472168,0.9883512614250183,54.90493392944336,0.18110936880111694,0.5892929417084309,-0.28391136074516965,1844.000048017468,6000,,0.5416869652937134,0.439912353515625
4675,4.674999999999896,0.001,0.3354024887084961,2638.98193359375,4675,0.9854251146316528,0.002745378875732422,0.9881704935073853,54.90757751464844,0.18103855848312378,0.5891659858692175,-0.28381150075101397,1843.6762762130386,6000,,0.5415704440312259,0.439830322265625
4676,4.675999999999896,0.001,0.33544692397117615,2638.48974609375,4676,0.9852442741394043,0.0027455112457275394,0.9879897853851318,54.91022491455078,0.1809728890657425,0.5890390625774959,-0.28371160090645947,1843.4046286218897,6000,,0.5414539706679911,0.439748291015625
4677,4.676999999999897,0.001,0.3354913890361786,2637.99755859375,4677,0.985063374042511,0.0027456436157226563,0.9878090176582336,54.912872314453125,0.18090106546878815,0.5889120881692371,-0.2836115953249881,1843.0703234279902,6000,,0.5413374641380637,0.439666259765625
4678,4.677999999999897,0.001,0.33553579449653625,2637.506103515625,4678,0.984882652759552,0.002745776176452637,0.9876284289360047,54.915523529052734,0.18082848191261292,0.5887852300037121,-0.2835116158487025,1842.7277658932394,6000,,0.5412210823673165,0.4395843505859375
4679,4.678999999999897,0.001,0.33558011054992676,2637.01416015625,4679,0.9847019910812378,0.002745908546447754,0.9874478996276855,54.91817092895508,0.1807563155889511,0.5886584044229906,-0.28341159663910853,1842.389211442216,6000,,0.5411047569573489,0.43950236002604165
4680,4.679999999999898,0.001,0.33562448620796204,2636.52294921875,4680,0.9845213294029236,0.0027460403442382815,0.9872673697471619,54.920806884765625,0.18068505823612213,0.5885315695920996,-0.2833115047005534,1842.0598068649226,6000,,0.5409884304911357,0.43942049153645835
4681,4.680999999999898,0.001,0.3356688618659973,2636.03173828125,4681,0.9843407869338989,0.0027461727142333984,0.9870869596481323,54.92345428466797,0.18061403930187225,0.588404809215195,-0.2832114061176419,1841.7324584016137,6000,,0.5408721840357062,0.439338623046875
4682,4.681999999999898,0.001,0.33571314811706543,2635.540771484375,4682,0.984160304069519,0.0027463047027587893,0.9869066087722779,54.92609405517578,0.1805477887392044,0.5882780814603397,-0.28311126791877017,1841.453500606514,6000,,0.5407559939501275,0.43925679524739586
4683,4.682999999999899,0.001,0.33575743436813354,2635.0498046875,4683,0.9839799404144287,0.002746437072753906,0.9867263774871826,54.928741455078125,0.18047863245010376,0.5881514281964672,-0.28301112324984845,1841.1445467729072,6000,,0.5406398838764608,0.4391749674479167
4684,4.683999999999899,0.001,0.33580175042152405,2634.55908203125,4684,0.9837996363639832,0.0027465694427490236,0.9865462058067321,54.93138885498047,0.18040645122528076,0.5880248075855206,-0.2829109390913421,1840.8044922394843,6000,,0.5405238133053857,0.43909318033854167
4685,4.684999999999899,0.001,0.3358460068702698,2634.068603515625,4685,0.9836193919181824,0.0027467016220092777,0.9863660935401917,54.93403244018555,0.18033578991889954,0.5878982196398794,-0.2828107154824897,1840.4797010206833,6000,,0.5404077948924203,0.43901143391927083
4686,4.6859999999999,0.001,0.3358902335166931,2633.578125,4686,0.9834390878677368,0.002746833610534668,0.9861859214782714,54.93667221069336,0.1802676022052765,0.5877715806406164,-0.2827103861050814,1840.1801802884197,6000,,0.5402917518374013,0.4389296875
4687,4.6869999999999,0.001,0.33593448996543884,2633.088134765625,4687,0.9832590818405151,0.002746965789794922,0.9860060476303101,54.93931579589844,0.18019801378250122,0.5876451417939985,-0.2826101500708417,1839.8656022141035,6000,,0.5401758934824463,0.4388480224609375
4688,4.6879999999999,0.001,0.3359786868095398,2632.59814453125,4688,0.9830790162086487,0.002747098159790039,0.9858261143684387,54.94196319580078,0.1801280975341797,0.5875186519184827,-0.28250980834666406,1839.5477006150147,6000,,0.5400600147089193,0.438766357421875
4689,4.688999999999901,0.001,0.33602288365364075,2632.1083984375,4689,0.9828990697860718,0.0027472303390502933,0.9856463001251221,54.94460678100586,0.18005669116973877,0.5873922366324675,-0.28240946058012567,1839.2142075490242,6000,,0.539944215974866,0.43868473307291667
4690,4.689999999999901,0.001,0.3360670506954193,2631.61865234375,4690,0.9827192425727844,0.0027473623275756837,0.9854666049003601,54.94724655151367,0.17998424172401428,0.5872658959573795,-0.28230910688262256,1838.869680289521,6000,,0.5398285014901291,0.43860310872395836
4691,4.690999999999901,0.001,0.3361111879348755,2631.12939453125,4691,0.9825392961502075,0.0027474945068359374,0.9852867906570435,54.94989013671875,0.17991334199905396,0.5871394623914308,-0.2822086141705648,1838.5411322849598,6000,,0.539712726114269,0.43852156575520834
4692,4.691999999999902,0.001,0.3361552953720093,2630.64013671875,4692,0.9823595285415649,0.002747626876831055,0.985107155418396,54.952537536621094,0.17984354496002197,0.5870131453388402,-0.28210814888115443,1838.2233487075794,6000,,0.5395970712818425,0.4384400227864583
4693,4.692999999999902,0.001,0.33619943261146545,2630.15087890625,4693,0.9821798205375671,0.002747758674621582,0.9849275792121888,54.95517349243164,0.17977195978164673,0.5868868610563771,-0.28200764450436067,1837.8870447847112,6000,,0.5394814560191461,0.4383584798177083
4694,4.693999999999902,0.001,0.33624354004859924,2629.662109375,4694,0.9820002317428589,0.002747890853881836,0.9847481225967407,54.95781707763672,0.17970462143421173,0.5867606514462147,-0.2819071344504893,1837.5937887922703,6000,,0.5393659250199202,0.43827701822916665
4695,4.694999999999903,0.001,0.33628764748573303,2629.17333984375,4695,0.9818206429481506,0.002748023223876953,0.9845686661720275,54.96046447753906,0.17963677644729614,0.5866344327439451,-0.28180655204147614,1837.295253267592,6000,,0.5392504015278982,0.438195556640625
4696,4.695999999999903,0.001,0.33633169531822205,2628.6845703125,4696,0.9816412925720215,0.002748155403137207,0.9843894479751587,54.96310806274414,0.17956814169883728,0.5865083725363888,-0.28170603092016255,1836.9880135448159,6000,,0.5391350390560159,0.4381140950520833
4697,4.696999999999903,0.001,0.33637571334838867,2628.1962890625,4697,0.981461763381958,0.0027482873916625976,0.9842100507736206,54.96574783325195,0.17950069904327393,0.586382177570606,-0.28160533724236586,1836.6932615887051,6000,,0.5390195794717988,0.43803271484375
4698,4.697999999999904,0.001,0.3364197909832001,2627.708251953125,4698,0.9812823534011841,0.0027484193801879885,0.9840307727813721,54.968387603759766,0.17942975461483002,0.5862560573323136,-0.28150463809379767,1836.3623099909942,6000,,0.5389041915781552,0.4379513753255208
4699,4.698999999999904,0.001,0.3364637494087219,2627.22021484375,4699,0.9811031222343445,0.002748551559448242,0.9838516737937927,54.971031188964844,0.17935751378536224,0.5861300537477414,-0.28140396707708243,1836.0175797696336,6000,,0.5387889368171196,0.43787003580729167
4700,4.699999999999904,0.001,0.33650779724121094,2626.732421875,4700,0.9809239506721497,0.0027486839294433595,0.983672634601593,54.97367858886719,0.17928758263587952,0.5860040830313303,-0.2813032573461815,1835.6962467747244,6000,1.08330029296875,0.5386737132881598,0.43778873697916665
4701,4.700999999999905,0.001,0.3365517258644104,2626.24462890625,4701,0.9807447791099548,0.0027488157272338868,0.9834935948371887,54.976314544677734,0.1792130321264267,0.5858781032843959,-0.2812024754018683,1835.3274968472417,6000,,0.5385585140774743,0.4377074381510417
4702,4.701999999999905,0.001,0.33659568428993225,2625.75732421875,4702,0.9805657267570496,0.0027489473342895508,0.9833146740913391,54.978946685791016,0.179143488407135,0.5857521983380407,-0.2811016883377371,1835.0096397290893,6000,,0.5384433907674928,0.437626220703125
4703,4.702999999999905,0.001,0.3366396129131317,2625.27001953125,4703,0.9803867340087891,0.002749079513549805,0.9831358135223389,54.981590270996094,0.17907649278640747,0.5856263262965684,-0.28100086267863716,1834.7176492443502,6000,,0.5383283154763722,0.43754500325520834
4704,4.703999999999906,0.001,0.3366835117340088,2624.78271484375,4704,0.9802078604698181,0.002749211311340332,0.9829570717811584,54.98422622680664,0.17900702357292175,0.5855005290921318,-0.2809000320753809,1834.3999502492745,6000,,0.5382133244694643,0.43746378580729167
4705,4.704999999999906,0.001,0.33672744035720825,2624.2958984375,4705,0.9800289869308472,0.002749343490600586,0.9827783304214478,54.98686981201172,0.17893891036510468,0.5853747229000901,-0.2807991293697897,1834.0960417142446,6000,,0.5380983368564791,0.43738264973958335
4706,4.705999999999906,0.001,0.33677130937576294,2623.80908203125,4706,0.979850172996521,0.0027494754791259767,0.982599648475647,54.98950958251953,0.17886832356452942,0.5852489496495854,-0.2806981881887025,1833.7665399139205,6000,,0.5379834014617286,0.437301513671875
4707,4.706999999999907,0.001,0.3368151783943176,2623.322509765625,4707,0.9796714782714844,0.002749607849121094,0.9824210861206055,54.992156982421875,0.17879821360111237,0.5851232512817242,-0.2805972422551096,1833.4415514281955,6000,,0.53786854617817,0.43722041829427083
4708,4.707999999999907,0.001,0.3368590474128723,2622.8359375,4708,0.9794928431510925,0.002749739456176758,0.9822425826072693,54.994789123535156,0.17872567474842072,0.5849975858857765,-0.2804962579738775,1833.0914081753258,6000,,0.5377537347537987,0.4371393229166667
4709,4.708999999999907,0.001,0.3369028866291046,2622.349853515625,4709,0.9793142080307007,0.0027498714447021485,0.9820640794754029,54.99742889404297,0.17865461111068726,0.5848719115390513,-0.28039520165377124,1832.7562762304958,6000,,0.5376389351219986,0.43705830891927083
4710,4.709999999999908,0.001,0.33694666624069214,2621.86376953125,4710,0.9791357517242432,0.0027500034332275393,0.9818857551574707,55.00006866455078,0.1785840541124344,0.5847463540583496,-0.2802941745282928,1832.4258325648063,6000,,0.5375242602213521,0.436977294921875
4711,4.710999999999908,0.001,0.33699050545692444,2621.3779296875,4711,0.9789572358131409,0.00275013542175293,0.9817073712348938,55.002708435058594,0.1785123646259308,0.5846207457103783,-0.2801930416646541,1832.0837835717107,6000,,0.5374095483423358,0.43689632161458336
4712,4.711999999999908,0.001,0.33703428506851196,2620.89208984375,4712,0.9787789583206177,0.002750267601013184,0.9815292259216308,55.00535202026367,0.17843946814537048,0.5844952962085066,-0.2800919719751082,1831.7286996443088,6000,,0.5372949974444765,0.4368153483072917
4713,4.712999999999909,0.001,0.3370780348777771,2620.406494140625,4713,0.9786006808280945,0.002750399398803711,0.9813510802268982,55.00798797607422,0.17836764454841614,0.5843698378045095,-0.2799908304067398,1831.3845069610097,6000,,0.537180458355859,0.4367344156901042
4714,4.713999999999909,0.001,0.33712178468704224,2619.92138671875,4714,0.9784223437309265,0.0027505313873291016,0.9811728751182556,55.01062774658203,0.1782962828874588,0.5842443285518355,-0.2798895830761531,1831.045069750882,6000,,0.5370658906708631,0.436653564453125
4715,4.714999999999909,0.001,0.337165504693985,2619.43603515625,4715,0.9782443046569824,0.0027506633758544925,0.9809949680328369,55.013267517089844,0.1782248616218567,0.584119020161217,-0.2797884331316794,1830.7042448917339,6000,,0.536951516029026,0.43657267252604165
4716,4.71599999999991,0.001,0.33720919489860535,2618.951171875,4716,0.9780662059783936,0.0027507951736450197,0.9808170011520386,55.01590347290039,0.1781538724899292,0.5839936609461838,-0.2796871775052474,1830.367872842508,6000,,0.5368371169711799,0.4364918619791667
4717,4.71699999999991,0.001,0.3372529149055481,2618.466552734375,4717,0.9778881669044495,0.0027509267807006837,0.9806390936851501,55.01853561401367,0.17808666825294495,0.5838683348183887,-0.2795858839397667,1830.0701473218803,6000,,0.5367227576558234,0.4364110921223958
4718,4.71799999999991,0.001,0.33729660511016846,2617.98193359375,4718,0.9777102470397949,0.002751058959960938,0.9804613059997559,55.02117919921875,0.17801757156848907,0.583743083751584,-0.2794845864229785,1829.7526071683176,6000,,0.5366084826610389,0.436330322265625
4719,4.718999999999911,0.001,0.3373402953147888,2617.49755859375,4719,0.9775323867797852,0.0027511909484863283,0.9802835777282715,55.02381896972656,0.1779467612504959,0.5836178658021628,-0.27938325109566453,1829.417209556265,6000,,0.5364942515868542,0.43624959309895833
4720,4.719999999999911,0.001,0.337383896112442,2617.01318359375,4720,0.9773545861244202,0.0027513231277465824,0.9801059092521668,55.02646255493164,0.17787690460681915,0.5834926809822176,-0.27928187799808635,1829.0913706824037,6000,,0.5363800769259206,0.43616886393229165
4721,4.720999999999911,0.001,0.3374275267124176,2616.529296875,4721,0.9771769046783447,0.0027514547348022464,0.9799283594131469,55.02909469604492,0.177800714969635,0.5833675712743528,-0.27918050119020993,1828.7000209617431,6000,,0.5362659782628799,0.4360882161458333
4722,4.721999999999912,0.001,0.3374711275100708,2616.045166015625,4722,0.9769992828369141,0.0027515863418579103,0.979750869178772,55.0317268371582,0.17773327231407166,0.5832424947260396,-0.2790790867407722,1828.3983823663923,6000,,0.536151927692595,0.4360075276692708
4723,4.722999999999912,0.001,0.3375146985054016,2615.5615234375,4723,0.9768216609954834,0.002751718330383301,0.9795733793258667,55.034366607666016,0.17766159772872925,0.5831174093729159,-0.2789776006223559,1828.0530974349035,6000,,0.5360378889910085,0.43592692057291665
4724,4.723999999999912,0.001,0.3375582695007324,2615.078125,4724,0.9766442179679871,0.0027518501281738285,0.9793960680961609,55.03700256347656,0.17759662866592407,0.5829924411563207,-0.2788761450786469,1827.7763085264862,6000,,0.535923966687429,0.43584635416666667
4725,4.724999999999913,0.001,0.33760181069374084,2614.5947265625,4725,0.976466715335846,0.002751982116699219,0.9792186974525452,55.039642333984375,0.17752611637115479,0.5828674221766965,-0.27877458383087345,1827.4424984143752,6000,,0.5358100200383481,0.4357657877604167
4726,4.725999999999913,0.001,0.3376453220844269,2614.111572265625,4726,0.9762892127037048,0.0027521141052246094,0.9790413268089294,55.04228210449219,0.17745330929756165,0.5827423944136705,-0.278672950915049,1827.0849452383566,6000,,0.5356960852797058,0.4356852620442708
4727,4.726999999999913,0.001,0.3376888334751129,2613.628662109375,4727,0.9761119484901428,0.00275224552154541,0.9788641940116882,55.0449104309082,0.1773855984210968,0.5826175258233339,-0.278571382955454,1826.7792219647556,6000,,0.5355823031484458,0.43560477701822914
4728,4.727999999999914,0.001,0.3377322852611542,2613.14599609375,4728,0.9759347438812256,0.0027523773193359378,0.9786871212005616,55.04754638671875,0.17731760442256927,0.5824926904707228,-0.27846977764492237,1826.4703470796421,6000,,0.5354685732806302,0.4355243326822917
4729,4.728999999999914,0.001,0.3377757668495178,2612.6630859375,4729,0.9757576584815979,0.0027525094985961914,0.9785101679801941,55.05018997192383,0.17724528908729553,0.5823679303619549,-0.2783681692360758,1826.116582111246,6000,,0.535354919446849,0.43544384765625
4730,4.729999999999914,0.001,0.3378192186355591,2612.1806640625,4730,0.9755804538726807,0.002752640914916992,0.9783330947875977,55.052818298339844,0.1771765500307083,0.5822430775296936,-0.2782664208970056,1825.7998097539173,6000,,0.5352412050897236,0.43536344401041666
4731,4.730999999999915,0.001,0.33786264061927795,2611.69873046875,4731,0.9754034876823425,0.002752772903442383,0.9781562605857849,55.055458068847656,0.177106574177742,0.582118383959366,-0.27816473801307606,1825.4696541943058,6000,,0.5351276475032323,0.43528312174479167
4732,4.731999999999915,0.001,0.33790603280067444,2611.21630859375,4732,0.9752265810966492,0.0027529041290283206,0.9779794852256775,55.058082580566406,0.1770361065864563,0.5819937236806525,-0.27806301798857996,1825.1341832366388,6000,,0.5350141380421007,0.43520271809895833
4733,4.732999999999915,0.001,0.3379494249820709,2610.734375,4733,0.975049614906311,0.002753036117553711,0.9778026510238648,55.06072235107422,0.17696890234947205,0.581869012693856,-0.2779611922474809,1824.8323779625186,6000,,0.5349006001501725,0.43512239583333334
4734,4.733999999999916,0.001,0.337992787361145,2610.2529296875,4734,0.974872887134552,0.002753167724609375,0.9776260548591614,55.0633544921875,0.176902174949646,0.5817444610372189,-0.27785943234808086,1824.534861587567,6000,,0.5347872190202622,0.43504215494791665
